Jacob Epstein,
Michel Erhardt,
Gregor Erhart,
Vigilius Erichsen,
Nancy Erickson,
David Ericson,
Martha Mayer Erlebacher,
Hans Erni,
Jimmy Ernst,
Max Ernst,
Rudolph Ernst,
Agnolo degli Erri,
Erro,
Erte,
Elliott Erwitt,
Jacob van Es,
Juan Antonio Escalante,
M.C. Escher,
Maestro Esiguo,
Juan de Espinosa,
Angel Espoy,
Jacob Esselens,
Baldassare Estense,
Richard Estes,
Maurice Esteve,
Antoine Etex,
Sorel Etrog,
William Etty,
Euphronios,
Eupolis Painter,
A.W. Eustace,
Euxitheos,
Cerith Wyn Evans,
De Scott Evans,
Edwin Evans,
Frederick Henry Evans,
Jessie Benton Evans,
Minnie Evans,
Terry Evans,
Walker Evans,
Henri Jacques Evenepoel,
Allart van Everdingen,
Cesar van Everdingen,
Miles Evergood,
Philip Evergood,
Adrianus Eversen,
Reginald Grenville Eves,
John Wilson Ewbank,
Paterson Ewen,
Hans Eworth,
Exekias,
Valie Export,
Alexandra Exter,
Hubert van Eyck,
Jan van Eyck,
Ivan Eyre,
Anthony Eyton,
Fabio Fabbi,
Agenore Fabbri,
John Faber the Younger,
Carl Faberge,
Francois-Xavier Fabre,
Jan Fabre,
Pietro Fabris,
Barent Fabritius,
Carel Fabritius,
Luciano Fabro,
Pietro Faccini,
John Faed,
Thomas Faed,
Peter Faes,
Joe Fafard,
Robert Fagan,
Alfeo Faggi,
Joseph Fagnani,
Oyvind Fahlstrom,
Avard T. Fairbanks,
Semantha Fairbanks,
Filippo Falciatore,
Biagio Falcieri,
Etienne-Maurice Falconet,
Pierre-Etienne Falconet,
Luis Ricardo Falero,
Jean-Alexandre-Joseph Falguiere,
Gathie Falk,
Claire Falkenstein,
John Phillip Falter,
Fan Kuan,
Cosimo Fancelli,
Pietro Fancelli,
Francesco Fanelli,
Fang Jizhong,
Fang Zengxian,
Fang Zhaolin,
Henri Fantin-Latour,
Cosimo Fanzago,
Manny Farber,
Paolo Farinati,
Joseph Farington,
Joseph Anderson Faris,
Istvan Farkas,
Gerald Farm,
John Farmer,
Henry F. Farny,
Harun Farocki,
David Farquarson,
Joseph Farquharson,
Ellen Burpee Farr,
Katherine Levin Farrell,
Charles Farrer,
Henry Farrer,
Stephen Farthing,
Giovanni Fattori,
Louis Faurer,
Jean Fautrier,
Jean-Baptiste Fauvelet,
Richard Faxon,
Luc Faydherbe,
Pericle Fazzini,
Kelly Fearing,
Thomas Fearnley,
Hilda Fearon,
Nicolai Fechin,
Giuseppi Fedi,
Pavel Fedotov,
Andreas Feininger,
Lux Feininger,
Lyonel Feininger,
Lorser Feitelson,
Robert Feke,
Hans-Peter Feldmann,
Conrad Felixmuller,
Charles Fenderich,
Peter Fendi,
Feng Kanghou,
Feng Mengbo,
Feng Zikai,
Josef Fenneker,
Roger Fenton,
Terry Fenton,
Adolf Fenyes,
Herbert Ferber,
Karoly Ferenczy,
John Duncan Fergusson,
Gregorio Fernandez,
Luis Fernandez,
John Ferneley I,
John Ferneley II,
Angel Ferrant y Vazquez,
Jackie Ferrara,
Defendente Ferrari,
Gaudenzio Ferrari,
Jean-Joseph-Hippolyte-Romain Ferrat,
Ercole Ferrata,
John Ferren,
Rafael Ferrer,
Giovanni Domenico Ferretti,
Ciro Ferri,
Francois Ferriere,
Martin Edgar Ferrill,
Francesco di Simone Ferrucci,
John Fery,
Domenico Feti,
Rainer Fetting,
Jean-Jacques Feuchere,
Anselm Feuerbach,
Georges de Feure,
Domenico Fiasella,
Erastus Salisbury Field,
Robert Field,
Anthony Vandyke Copley Fielding,
Ernest Fiene,
Pedro Figari,
Giovanni Ambrogio Figino,
Stanislaw Fijalkowski,
Filarete,
Sir Luke Fildes,
Charles Filiger,
Filippo della Valle,
Filippo Napoletano,
Scott Fillier,
Robert Filliou,
Antonio Fillol Granell,
Pavel Filonov,
Francis Oliver Finch,
Hazel Finck,
Perle Fine,
Sally S. Fine,
Giuliano Finelli,
Larry Fink,
Ian Hamilton Finlay,
Virgil Finlay,
Paul Finnegan,
Ludovicus Finson,
Howard Finster,
Antonio Fiorentino,
Pier Francesco Fiorentino,
Fiorenzo di Lorenzo,
Ernesto de Fiori,
Marie-Francois Firmin-Girard,
Paul Fischer,
Urs Fischer,
Eric Fischl,
Peter Fischli,
Janet Fish,
Alvan Fisher,
Anna Fisher,
Elizabeth Clay Fisher,
Ellen Bowditch Thayer Fisher,
Harrison Fisher,
Mark Fisher,
Samuel Melton Fisher,
Vernon Fisher,
Lars-Erik Fisk,
Gertrude Fiske,
Walter Fitch,
Hedley Fitton,
John Anster Fitzgerald,
Lionel Fitzgerald,
Pierre-Felix Fix-Masseau,
Audrey Flack,
James Montgomery Flagg,
Anselme Flamen,
Francois Flameng,
Leopold Flameng,
Barry Flanagan,
Mary Flanagan,
Hippolyte Flandrin,
John Bernard Flannagan,
Dan Flavin,
John Flaxman,
Georg Flegel,
Richard Fleischner,
Camille Flers,
Sylvie Fleury,
Samson Flexor,
Gerlach Flicke,
Govert Flinck,
Sir William Russell Flint,
William Leroy Flint,
Charles Flipart,
Cornelis Floris,
Frans Floris,
Arthur L. Flory,
Ceal Floyer,
Giambattista Foggini,
John Henry Foley,
Bartolomeo di Tommaso da Foligno,
John Fulton Folinsbee,
Jody Folwell,
Annibale Fontana,
Lavinia Fontana,
Lucio Fontana,
Prospero Fontana,
Antonio Fontanesi,
Francesco Fontebasso,
Mary Foote,
Will Howe Foote,
Vincenzo Foppa,
Girolamo Forabosco,
Jean-Louis Forain,
Donald Emery Forbes,
Elizabeth Adela Armstrong Forbes,
John Colin Forbes,
Stanhope Alexander Forbes,
Edward Onslow Ford,
Gordon Onslow Ford,
Lauren Ford,
Walton Ford,
William Ford,
Gunter Forg,
Jonathan Alistair Forrest,
Tom Forrestall,
Chuck Forsman,
Thomas Forster,
Luca Forte,
Eleanor Fortescue-Brickdale,
Marc-Aurele Fortin,
Giovacchino Fortini,
Mariano Fortuny y Madrazo,
Mariano Fortuny y Marsal,
Jean Jacques Forty,
Francesco Foschi,
Pierfrancesco Foschi,
Davide Antonio Fossati,
Samuel Fosso,
Ben Foster,
Myles Birket Foster,
William Foster,
Tsugoharu Foujita,
Llyn Foulkes,
The Foundry Painter,
Jean Fouquet,
Alexis Jean Fournier,
Isaac Fowle,
E. Phillips Fox,
Marc-Aurele de Foy Suzor-Cote,
Denis Foyatier,
Alexandre-Evariste Fragonard,
Jean-Honore Fragonard,
Marie Anne Gerard Fragonard,
Alicia Framis,
Edward Reginald Frampton,
Hollis Frampton,
Meredith Frampton,
Sir George Frampton,
Louis Francais,
Riccardo Francalancia,
Pietro Francavilla,
Eurilda Loomis France,
Esteban Frances,
Nicolas Frances,
Marcantonio Franceschini,
Francesco de Mura,
Francesco di Giorgio Martini,
Francesco di Vannuccio,
Nino Franchina,
Lucas Franchoys the Younger,
Francesco Francia,
Francois Louis Thomas Francia,
Franciabigio,
John F. Francis,
Mark Francis,
Sam Francis,
J. Bond Francisco,
Frans Francken I,
Frans Francken II,
Hieronymus Francken II,
Giovanni Battista Franco,
Guy Francois,
Michel Francois,
Niccolo Frangipane,
Mary Frank,
Robert Frank,
Helen Frankenthaler,
August Franzen,
Antonio Frasconi,
Alexander Fraser,
Andrea Fraser,
Carol Hoorn Fraser,
Charles Fraser,
James Earle Fraser,
William Frater,
Christophe Fratin,
Frank Frazetta,
The Freake Limner,
Frank Kelly Freas,
Sondra Freckelton,
Wilhelm Freddie,
Leon Frederic,
Anna Chamberlain Freeland,
Don Freeman,
Edith Freeman,
Jane Freeman,
Jane Freilicher,
Jean Frelaut,
Emmanuel Fremiet,
Rene Fremin,
Martin Freminet,
Daniel Chester French,
Jared French,
Charles-Theodore Frere,
Roger de la Fresnaye,
Lucian Freud,
Otto Freundlich,
Viola Frey,
Emile Friant,
Joseph Friebert,
Pedro Friedeberg,
Peter Friedl,
Isac Friedlander,
Lee Friedlander,
Arnold Friedman,
Tom Friedman,
Caspar David Friedrich,
Washington Friend,
Ernst Fries,
Richard Friese,
Frederick Carl Frieseke,
Othon Friesz,
Dame Elisabeth Frink,
Alfred Downing Fripp,
George Arthur Fripp,
Thomas Fripp,
Harriet Whitney Frishmuth,
Francis Frith,
William Powell Frith,
Katharina Fritsch,
Bernard Frize,
Nicolas Froment,
Francois-Desire Froment-Meurice,
Eugene Fromentin,
John Frost,
Terry Frost,
William Edward Frost,
James Frothingham,
Brian Froud,
Benjamin Fry,
Roger Fry,
Thomas Frye,
Fu Baoshi,
Fu Ershi,
Emil Fuchs,
Heinz Fuchs,
Louis Agassiz Fuertes,
Friedrich Heinrich Fuger,
Fujiwara Nobuzane,
Fujiwara Takanobu,
Eva Fuka,
Buckminster Fuller,
George Fuller,
Meta Warrick Fuller,
John Fullwood,
Hamish Fulton,
Bernardino Fungai,
Francesco Furini,
Charles Wellington Furse,
Fusatane,
John Henry Fuseli,
Adam Fuss,
Jan Fyt,
Gigo Gabashvili,
Anton Domenico Gabbiani,
Naum Gabo,
Agnolo Gaddi,
Taddeo Gaddi,
Eduard Gaertner,
Wanda Gag,
Robert Gagen,
Domenico Gagini,
Clarence Gagnon,
Thomas Gainsborough,
Julio Galan,
William Gale,
Eugene Galien-Laloue,
Fede Galizia,
Ellen Gallagher,
Sears Gallagher,
Louis Gallait,
Emile Galle,
Philip Galle,
Cornelis Galle I,
Fernando Gallego,
Akseli Gallen-Kallela,
Omar Galliani,
Oscar Gallo,
Lattanzio Gambara,
Fred Gambino,
John Gamble,
Jacques Gamelin,
R.H. Ives Gammell,
Gaetano Gandolfi,
Ubaldo Gandolfi,
Gandolfino da Roreto,
Gano di Fazio,
The Gansevoort Limner,
Emil Ganso,
Gao Fenghan,
Gao Jianfu,
Gao Qifeng,
Carlos Garaicoa,
Daniel Garber,
Rupert Garcia,
Alexander Gardner,
Daniel Gardner,
Franco Garelli,
Pablo Gargallo,
Domenico Gargiulo,
Ed Garman,
Sarah Garner,
Francois Garnier,
Michel Garnier,
Garofalo,
George Garrard,
Martin S. Garretson,
Norman Garstin,
Carmen Lomas Garza,
Luigi Garzi,
Giovanna Garzoni,
Anna Gaskell,
Leon Gaspard,
Lucas Gassel,
Henry Martin Gasser,
Yves Gaucher,
Antoni Gaudi,
Henri Gaudier-Brzeska,
Friedrich Gauermann,
Louis Gauffier,
Ignaz Marcel Gaugengigl,
Paul Gauguin,
August Gaul,
Gilbert Gaul,
Suzanne Gauthier,
Paul Gavarni,
Domenico Gavarrone,
Edward Gay,
Nikolay Gay,
Walter Gay,
Richard Gaywood,
William Gear,
Gechu,
Andrew Geddes,
Anne Geddes,
Grace Woodbridge Geer,
Kendell Geers,
Gego,
Frank Gehry,
Anna Bella Geiger,
Walter Geikie,
Aert de Gelder,
John Zygmund Gelsavage,
Vincenzo Gemito,
Girolamo Genga,
Benedetto Gennari,
Martin Gensler,
G.W. Gent,
Lillian Mathilde Genth,
Arnold Genthe,
Gentile da Fabriano,
Artemisia Gentileschi,
Orazio Gentileschi,
Franco Gentilini,
Scott Gentling,
Isa Genzken,
Henry-Jules-Jean Geoffroy,
Ray George,
Paul Georges,
Francois Gerard,
Marguerite Gerard,
Alberto Gerardi,
Gerardo,
Nicolaus Gerhaert,
Hubert Gerhard,
Mel Gerhold,
Theodore Gericault,
Niccolo di Pietro Gerini,
Valeriy Gerlovin,
Rimma Gerlovina,
Francois-Thomas Germain,
Louis Germain,
Jean-Leon Gerome,
Samuel Lancaster Gerry,
Moshe Gershuni,
Richard Gerstl,
Mark Gertler,
Franz Gertsch,
Henri Gervex,
Jochen Gerz,
Gunther Gerzso,
Salomon Gessner,
Leo Gestel,
Arthur Getz,
Juan Geuer,
Marcus Gheeraerts the Younger,
Gherardo di Giovanni,
Jacques de Gheyn,
Jacques de Gheyn II,
Pier Leone Ghezzi,
Lorenzo Ghiberti,
Benedetto Ghirlandaio,
Domenico Ghirlandaio,
Ridolfo Ghirlandaio,
Giorgio Ghisi,
Giuseppe Ghislandi,
Giovanni Ghisolfi,
Alberto Giacometti,
Giovanni Giacometti,
Giambologna,
Michele Giambono,
Giampietrino,
Donato Giancola,
Felice Giani,
Raffaele Giannetti,
Giannicola di Paolo,
Corrado Giaquinto,
Henry Gibbs,
Percy W. Gibbs,
Charles Dana Gibson,
John Gibson,
Ralph Gibson,
Alajos Gyorgyi Giergl,
Robert Swain Gifford,
Sanford Robinson Gifford,
Giacinto Gigante,
H.R. Giger,
Regis-Francois Gignoux,
Giovanni Battista Gigola,
Cornelius Gijsbrechts,
Franciscus Gijsbrechts,
Jose Gil de Castro,
Piero Gilardi,
Alfred Gilbert,
Arthur Hill Gilbert,
John Conrad Gilbert,
Sir John Gilbert,
Victor-Gabriel Gilbert,
Gilbert and George,
Robert Gilder,
Selden Connor Gile,
David Gilhooly,
Eric Gill,
Gregory Gillespie,
Frank Gillett,
Sam Gilliam,
Liam Gillick,
William George Gillies,
Claude Gillot,
James Gillray,
Harold Gilman,
Francoise Gilot,
Laura Gilpin,
Rev. William Gilpin,
Sawrey Gilpin,
Adachi Ginko,
Charles Isaac Ginner,
Charles Ginnever,
Luca Giordano,
Antonio Giorgetti,
Giorgione,
Giottino,
Giotto di Bondone,
Giovanni Agostino da Lodi,
Giovanni da Balduccio,
Giovanni da Campione,
Giovanni da Milano,
Giovanni da Modena,
Giovanni da Nola,
Giovanni da San Giovanni,
Giovanni dal Ponte,
Giovanni del Biondo,
Giovanni di Francesco,
Giovanni di Paolo,
Giovanni Francesco da Rimini,
Giovanni Gioseffo dal Sole,
Giovanni Martini da Udine,
Girolamo Giovenone,
Lawrence Gipe,
Eugene Alexis Girardet,
Jules Girardet,
Francois Girardon,
Joseph Philibert Girault de Prangey,
Anne-Louis Girodet de Roussy-Trioson,
Girolamo da Carpi,
Girolamo dai Libri,
Girolamo di Benvenuto,
Andre Giroux,
Thomas Girtin,
Antonio Gisbert Perez,
Gislebertus,
Giulio Romano,
William Glackens,
Auguste Glaize,
Pierre-Paul-Leon Glaize,
Fritz Glarner,
Milton Glaser,
Nancy Glazier,
James Gleeson,
Wilfrid de Glehn,
Albert Gleizes,
Alfred Glendening,
Charles Gleyre,
John Glick,
John Glover,
Henry George Glyde,
Domenico Gnoli,
Robert Gober,
Paul Goble,
John William Godward,
Edward William Godwin,
Norbert Goeneutte,
Hugo van der Goes,
Sigismund Goetze,
Frank Gohlke,
Ralph Goings,
Francisco Goitia,
Jim Goldberg,
Ken Goldberg,
Michael Goldberg,
Rube Goldberg,
Charles Goldie,
Nan Goldin,
Andy Goldsworthy,
Anne Goldthwaite,
Joseph Golinkin,
E.W. Gollings,
Hendrick Goltzius,
Leon Golub,
Vicente Salvador Gomez,
Juan Gomez de Mora,
Nuno Goncalves,
Natalia Goncharova,
Gong Xian,
Pietro Gonzaga,
Eva Gonzales,
Joan Gonzalez,
Juan Gonzalez,
Julio Gonzalez,
Vicente Palmaroli Gonzalez,
Juan Francisco Gonzalez Escobar,
Bartolome Gonzalez y Serrano,
Dominique Gonzalez-Foerster,
Felix Gonzalez-Torres,
Thomas Sword Good,
Glenna Goodacre,
Frederick Goodall,
Joe Goode,
Stephen Goodfellow,
Sidney Goodman,
Robert Goodnough,
Eliza Goodridge,
Agnes Goodsir,
Albert Goodwin,
Arthur Clifton Goodwin,
Betty Goodwin,
Gilberta Daniels Goodwin,
Philip R. Goodwin,
Richard LaBarre Goodwin,
James Farrington Gookins,
Arturo Gordon,
Douglas Gordon,
Harry H. Gordon,
Julia Emily Gordon,
Lady Gordon,
Russell T. Gordon,
Sir Harry Percy Gordon,
Sir John Watson Gordon,
Charles Gore,
Spencer Gore,
Richard Williams Samuel Gorenko,
Edward Gorey,
Jean Gorin,
Arshile Gorky,
R.C. Gorman,
Antony Gormley,
April Gornik,
Goro di Gregorio,
Douglas Gorsline,
Aaron Harry Gorson,
Matsumura Goshun,
Thomas Cooper Gotch,
Adolph Gottlieb,
Harry Gottlieb,
Maurycy Gottlieb,
Scott Goudie,
Hendrik Goudt,
Jean Goujon,
William Gould,
Jules-Adolphe Goupil,
Daniel Govaers,
Abraham Govaerts,
Andrew Carrick Gow,
George Gower,
Emmet Gowin,
Sir Lawrence Gowing,
Francisco de Goya,
Jan van Goyen,
Hashiguchi Goyo,
Benozzo Gozzoli,
Genevieve Goth Graf,
Urs Graf,
Anton Graff,
Dan Graham,
John Graham,
Paul Graham,
Peter Graham,
Robert Graham,
Rodney Graham,
Antiveduto Gramatica,
Francesco Granacci,
Gian Girolamo Grandi,
Giuseppe Grandi,
Eugene Grandin,
Nicholas de Grandmaison,
Francois-Marius Granet,
Charles Henry Granger,
Duncan Grant,
Frederic Milton Grant,
Gordon Grant,
Sir Francis Grant,
Caspar Gras,
Philippe Grass,
Erasmus Grasser,
Eugene Grasset,
Emilio Grau Sala,
Philip Grausman,
Hubert Francois Gravelot,
Abbott Fuller Graves,
Michael Graves,
Morris Graves,
Nancy Graves,
Charles Storm van S' Gravesande,
Cleve Gray,
Eileen Gray,
Gustave Le Gray,
Henry Percy Gray,
Mary Gray,
Edmund W. Greacen,
Nan Greacen,
Walter Greaves,
Pieter de Grebber,
El Greco,
Emilio Greco,
Alan Green,
Anthony Green,
C.E.L. Green,
Elizabeth Shippen Green,
Frank Russell Green,
Renee Green,
Samuel M. Green,
Valentine Green,
George Greenamyer,
Kate Greenaway,
Balcomb Greene,
Gertrude Greene,
Stephen Greene,
Walter L. Greene,
Peter Greenham,
John Greenhill,
Benjamin Greenleaf,
Horatio Greenough,
John Greenwood,
Marion Greenwood,
Gregorio de Ferrari,
Edward John Gregory,
Maurice William Greiffenhagen,
Jean-Baptiste Greuze,
Alex Grey,
Robert Gribbroek,
Giorgio Griffa,
John Griffier the Elder,
Walter Griffin,
James Griffiths,
John Howard Griffiths,
Frederick Landseer Maur Griggs,
Samuel W. Griggs,
Charles Grignion,
Nicolae Grigorescu,
Giovanni Francesco Grimaldi,
Samuel Hieronymus Grimm,
Abel Grimmer,
Jacob Grimmer,
Johan Grimonprez,
Alexis Grimou,
Atkinson Grimshaw,
Alex Grinager,
Peter Grippe,
Juan Gris,
Henry Gritten,
Pieter Anthonisz. van Groenewegen,
Nathaniel Grogan,
Albert L. Groll,
Marcel Gromaire,
Red Grooms,
Jan Groover,
Walter Gropius,
William Gropper,
Antoine-Jean Gros,
Harriet Estella Grose,
Anthony Gross,
Chaim Gross,
Sidney Gross,
Katharina Grosse,
Elias M. Grossman,
Nancy Grossman,
Rudolf Grossmann,
Luigi Grosso,
George Grosz,
Henry de Groux,
Gruamonte,
Francis Gruber,
Richard B. Gruelle,
Jules-Alexandre Grun,
Elioth Gruner,
Isaac Grunewald,
Matthias Grunewald,
Charles Paul Gruppe,
Emile A. Gruppe,
Virginia Gruppe,
Gu Linshi,
Gu Yuan,
Gu Yun,
Guan Shanyue,
Guan Zilan,
Francesco Guardi,
Giacomo Guardi,
Gian Antonio Guardi,
Guariento di Arpo,
Hans Fredrik Gude,
Theodore Gudin,
Eugene von Guerard,
Guercino,
Gilles Guerin,
Pierre-Narcisse Guerin,
Gregorio Guglielmi,
O. Louis Guglielmi,
Fra Guglielmo,
Mastro Guglielmo,
Domenico Guidi,
Virgilio Guidi,
Guido da Siena,
Adrien Guignet,
Paul-Camille Guigou,
Lurelle Guild,
Simon Guillain,
Gustave Guillaumet,
Armand Guillaumin,
Alfred Guillou,
Hector Guimard,
Lajos Gulacsy,
Franz Ignaz Gunther,
Guo Bi,
Cai Guo-Qiang,
Subodh Gupta,
James Gurney,
Herbert Gurschner,
Andreas Gursky,
Philip Guston,
Sir James Guthrie,
Juan Simon Gutierrez,
Bernhard Gutmann,
John Gutmann,
Renato Guttuso,
Francis Guy,
Seymour Joseph Guy,
Constantin Guys,
Tyree Guyton,
Robert Gwathmey,
Allan Gwynne-Jones,
Jeno Gyarfas,
Fabrice Gygi,
Henry Gyles,
Uragami Gyokudo,
Pieter Gysels,
Hans Haacke,
Joris Abrahamsz. van der Haagen,
Cornelis Cornelisz. van Haarlem,
Mauritz F.H. de Haas,
John Haberle,
Jan Hackaert,
Arthur Hacker,
Jacob Philippe Hackert,
A. Haddock,
Sir Francis Seymour Haden,
Zaha Hadid,
Carlos de Haes,
Louis Haghe,
Emanuel Hahn,
Gustav Hahn,
Herbert C. Hahn,
William Hahn,
Johann Lorenz Haid,
Samuel Haile,
Raymond Hains,
Edward Matthew Hale,
Ellen Day Hale,
Lilian Westcott Hale,
Philip Leslie Hale,
Ann Hall,
Bernard Hall,
Cyrenius Hall,
Doug Hall,
George Henry Hall,
Harry Hall,
John Hall,
Nigel Hall,
Pam Hall,
John Hall 1739-1797,
Douglas Hall 1885,
Edward Charles Halle,
Noel Halle,
Ambrose Hallen,
Peter Halley,
Edward Irvine Halliday,
Samuel Halpert,
Dirk Hals,
Frans Hals,
Philippe Halsman,
Keeley Halswelle,
Shoji Hamada,
Yozo Hamaguchi,
Sturtevant J. Hamblin,
Maggi Hambling,
Theophile Hamel,
Juan van der Hamen y Leon,
Ann Hamilton,
Gavin Hamilton,
Gawen Hamilton,
Hamilton Hamilton,
Hugh Douglas Hamilton,
James Hamilton,
Mary Riter Hamilton,
Richard Hamilton,
William Hamilton,
Vilhelm Hammershoi,
Jane Hammond,
David Hammons,
Jean-Louis Hamon,
Han Gan,
Trenton Doyle Hancock,
Dresden Hanfstaengl,
Johannes Hanias,
Adriaen Hanneman,
Armin Carl Hansen,
Constantin Hansen,
Svend Wiig Hansen,
Duane Hanson,
Simon Hantai,
Bob Haozous,
Charles Harbutt,
George Harcourt,
Martin Hardie,
Charles Stewart Harding,
Chester Harding,
George Perfect Harding,
James Duffield Harding,
Sylvester Harding,
John Wesley Hardrick,
Alice Hardwick,
Melbourne Hardwick,
Anna Eliza Hardy,
Heywood Hardy,
Thomas Hardy,
David Hare,
John Scandrett Harford,
Keith Haring,
Alexej Harlamoff,
George Henry Harlow,
William Michael Harnett,
Henry Andrew Harper,
Henri-Joseph Harpignies,
Jobst Harrich,
Mags Harries,
John Harris,
Lawren S. Harris,
Robert Harris,
Sam Hyde Harris,
Ray Harris-Ching,
H.B. Harrison,
Lowell Birge Harrison,
T. Alexander Harrison,
Wallace Harrison,
The Harrow Painter,
'Pop' Hart,
Frederick Hart,
James McDougal Hart,
Letitia Bonnet Hart,
Solomon Alexander Hart,
William Hart,
Grace Hartigan,
J. Scott Hartley,
Marsden Hartley,
William K. Hartmann,
Lucie Hartrath,
Hans Hartung,
Josef Hartwig,
Harunobu,
Suzuki Harushige,
Bunny Harvey,
George Harvey,
Harold Harvey,
Herbert Johnson Harvey,
Marcus Harvey,
William Harvey,
Francis Harwood,
James Taylor Harwood,
Kiyoshi Hasegawa,
Hasegawa Tohaku,
Herbert Haseltine,
William Stanley Haseltine,
Johann Peter Hasenclever,
A. Hashagen,
Okiie Hashimoto,
Ernest Haskell,
Childe Hassam,
Per Hasselberg,
John Hassell,
Kawase Hasui,
Brower Hatcher,
Rufus Hathaway,
Mona Hatoum,
Emilie Demant Hatt,
Clement Haupers,
Raoul Hausmann,
Eberhard Havekost,
Joseph Havel,
Robert Havell,
William Havell,
Leonard M. Havens,
Josiah Johnson Hawes,
Basil Hawkins,
Henry Hawkins,
Louis Welden Hawkins,
Tim Hawkinson,
Charles Webster Hawthorne,
Elaine Haxton,
Gilbert Hay,
Henri Hayden,
Palmer Hayden,
Benjamin Robert Haydon,
Edwin Hayes,
George A. Hayes,
Francesco Hayez,
Edith Hayllar,
James Hayllar,
John Hayls,
Francis Hayman,
Douglas Hector Haynes,
F. Jay Haynes,
John Haynes-Williams,
William Jacob Hays,
John Hayter,
Sir George Hayter,
Stanley William Hayter,
Edward Haytley,
Mary Brewster Hazelton,
He Baitao,
He Kongde,
He Tianjian,
Guy Head,
Tim Head,
Martin Johnson Heade,
George P.A. Healy,
Charles Heaney,
Thomas Heaphy,
Thomas Hearne,
John Heartfield,
Henry Heath,
William Heath,
Faye HeavyShield,
Adrien Hebert,
Ernest Hebert,
Pierre-Eugene-Emile Hebert,
Erich Heckel,
Abraham van der Hecken,
Gerret Willemsz. Heda,
Willem Claesz. Heda,
Cornelis de Heem,
Jan Davidsz. de Heem,
Jan Jansz. de Heem,
Maerten van Heemskerck,
Thomas Heeremans,
Laszlo Hegedus,
Daniel van Heil,
Ferdinand Heilbuth,
Mary Heilmann,
Francois-Joseph Heim,
Robert Heinecken,
Joseph Heintz,
Arthur William Heintzelman,
Michael Heizer,
John Hejduk,
Attila Hejja,
Al Held,
Marion Held,
John Held Jr.,
Zama V. Helder,
Jean Helion,
Helen West Heller,
Paul Helleu,
Dirk Helmbreker,
Ralph Helmick,
Bartholomeus van der Helst,
Lodewijk van der Helst,
Richard Helzer,
Caterina van Hemessen,
Jan Sanders van Hemessen,
Arthur Heming,
Charles Napier Hemy,
Charles Cooper Henderson,
John Henderson,
Nigel Henderson,
Daniel Hendrickson,
Thomas Hennell,
Philippe-Auguste Hennequin,
Jean-Jacques Henner,
William John Hennessy,
E. Martin Hennings,
Frants Henningsen,
Robert Henri,
Edward Lamson Henry,
Paul Henry,
Salome Hensel,
David Hepher,
Barbara Hepworth,
John Rogers Herbert,
Auguste Herbin,
Ester Hernandez,
Jose Antonio Hernandez-Diez,
Georg Herold,
Patrick Heron,
Saturnino Herran,
Arturo Herrera,
Sebastian de Herrera Barnuevo,
Francisco de Herrera the Elder,
Francisco de Herrera the Younger,
George Herriman,
John Frederick Herring,
John Frederick Herring Jr.,
Louis Hersent,
Albert Herter,
Ludwig Herthel,
Herman Herzog,
Eva Hesse,
John Hesselius,
Jacob de Heusch,
Prudence Heward,
Christopher Hewetson,
Jean Hey,
Anton Heyboer,
Jan van der Heyden,
Pieter van Der Heyden,
Kees Heynsius,
Hans Heysen,
J.C. Heywood,
Aldro T. Hibbard,
Jacqueline Hick,
Dale Hickey,
Thomas Hickey,
Stephen Hickman,
Elizabeth Hickox,
Edward Hicks,
George Elgar Hicks,
Sheila Hicks,
Thomas Hicks,
William Hicks,
Eugene Higgins,
Victor Higgins,
Edward F. Higgins III,
Joseph Highmore,
Jene Highstein,
Edward Hildebrandt,
Greg Hildebrandt,
Tim Hildebrandt,
Hilaire Hiler,
Anthony Hill,
Carl Fredrik Hill,
David Octavius Hill,
Derek Hill,
Gary Hill,
John William Hill,
Thomas Hill,
Susan Hiller,
John K. Hillers,
Nicholas Hilliard,
Tristram Hillier,
John Hilling,
Anna Althea Hills,
Laura Coombs Hills,
Robert Hills,
Roger Hilton,
William Hilton the Younger,
Lubaina Himid,
William G.R. Hind,
Lewis Wickes Hine,
Clarence Hinkle,
Un'ichi Hiratsuka,
Morino Hiroaki,
Hirosada,
Ando Hiroshige,
Hiroshige II,
Joseph Hirsch,
Al Hirschfeld,
Thomas Hirschhorn,
Augustin Hirschvogel,
Veit Hirschvogel the Elder,
Claude Raguet Hirst,
Damien Hirst,
George Hitchcock,
Harold Hitchcock,
Ivon Hitchens,
Jacques Hnizdovsky,
Prince Hoare,
Sir Richard Colt Hoare,
William Hoare,
Meindert Hobbema,
Hannah Hoch,
David Hockney,
Jim Hodges,
William Hodges,
Howard Hodgkin,
Frances Hodgkins,
Ferdinand Hodler,
Jan van den Hoecke,
Joris Hoefnagel,
Carl Hoerman,
Gerard Hoet,
Candida Hofer,
Carl Hofer,
Charles Hoffbauer,
Irwin Hoffman,
Malvina Hoffman,
Hans Hoffmann,
Josef Hoffmann,
Martin Hoffmann,
George Hoffmeister,
Thomas Christopher Hofland,
Charles C. Hofmann,
Hans Hofmann,
William Hogarth,
Jacob Hogers,
Alexandre Hogue,
Ludwig Hohlwein,
Claude Hoin,
Albert Gallatin Hoit,
Totoya Hokkei,
Hokuei,
Hokusai Katsushika,
Ambrosius Holbein,
Hans Holbein the Elder,
